ykiho,yadmNm,clCdNm,addr,telno,XPos,YPos,estbDd,sidoCdNm,sgguCd,sgguCdNm,emdongNm,postNo
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNjEjJDEjJDgjJDgz,드림이비인후과의원,의원,"서울특별시 동작구 만양로 112, 2,3층 (노량진동, 서원빌딩)",02-815-9575,126.9444201,37.5133345,20090109,서울,110008,동작구,노량진동,06913
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQwMyQzNjE0ODEjNzEjJDEjJDgjJDgz,드림페이스의원,의원,"서울특별시 마포구 양화로 196, 동성빌딩 2층 (동교동)",02-337-0057,126.9265168,37.5583847,20130617,서울,110009,마포구,동교동,04056
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjEyMjIjNjEjJDEjJDAjJDgz,드림피부과의원,의원,"서울특별시 강남구 압구정로 152, 302호 (신사동)",02-546-1613,127.0260696,37.5255661,20000201,서울,110001,강남구,신사동,06030
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjNzEjJDEjJDgjJDgz,드올의원,의원,"서울특별시 강남구 도산대로 122, 에메랄드타워 4층 (논현동)",02-6959-4688,127.0221405,37.5168540,20240112,서울,110001,강남구,논현동,06039
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5MiQyNjEwMDIjNjEjJDEjJDAjJDgz,든든가정의학과의원,의원,"서울특별시 강서구 곰달래로53가길 3, 우진타워빌딩 2층 (화곡동)",02-2652-7579,126.8590664,37.5336446,20250519,서울,110003,강서구,화곡동,07740
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,디데이성형외과의원,의원,"서울특별시 강남구 도산대로 134, 페이토빌딩 9층 (논현동)",02-542-8887,127.0234091,37.5173572,20210325,서울,110001,강남구,논현동,06039
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDQjJDgz,디라운지피부과의원,의원,"서울특별시 서초구 강남대로 623, 13층 (잠원동)",02-515-6171,127.0187507,37.5174126,20140430,서울,110021,서초구,잠원동,06524
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjODEjJDEjJDIjJDgz,디라이트외과의원,의원,"서울특별시 서초구 강남대로 407, 12층 (서초동)",,127.0265908,37.4989746,20250417,서울,110021,서초구,서초동,06615
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz,디렉터피부과의원,의원,"서울특별시 강동구 고덕로 266, 고덕역 대명벨리온 4층 411-416,418,419호 (명일동)",02-6959-1255,127.1551146,37.5546937,20210818,서울,110002,강동구,명일동,05269
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3OSQyNjE4MzIjNzEjJDEjJDgjJDgz,디마레의원,의원,"서울특별시 강남구 봉은사로 116, 은성빌딩 2층 (역삼동)",02-511-4414,127.0264135,37.5047528,20151109,서울,110001,강남구,역삼동,06123
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ3MiQyNjE0ODEjNTEjJDEjJDYjJDgz,디바성형외과의원,의원,"서울특별시 강남구 강남대로 584, 7층 (논현동, 운산빌딩)",02-542-7002,127.0206351,37.5139392,20151103,서울,110001,강남구,논현동,06043
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjODEjJDEjJDIjJDgz,디샤인의원,의원,"서울특별시 송파구 백제고분로 460, 쿠피아타워 4층 (방이동)",02-2202-0008,127.1133305,37.5114727,20210825,서울,110018,송파구,방이동,05641
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjE4MzIjODEjJDEjJDYjJDgz,디샤인의원,의원,"서울특별시 영등포구 도림로 135, 5층 (대림동)",02-843-5888,126.8968596,37.4932320,20200522,서울,110013,영등포구,대림동,07415
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz,디아뜨의원,의원,"서울특별시 강남구 강남대로 616, 9층 902호 (신사동, 신사미타워)",02-540-5479,127.0198235,37.5168437,20170904,서울,110001,강남구,신사동,06035
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4MiQyNjEyMjIjNjEjJDEjJDAjJDgz,디아르의원,의원,"서울특별시 서초구 강남대로69길 8, 케이아이타워(K I타워) 10층 (서초동)",02-532-8828,127.0246411,37.5018539,20251110,서울,110021,서초구,서초동,06611
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,디아브의원,의원,"서울특별시 중구 퇴계로 109, 6층 (충무로1가)",02-318-1314,126.9838808,37.5609568,20240930,서울,110017,중구,충무로1가,04536
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz,디아이성형외과의원,의원,"서울특별시 서초구 강남대로 441, 서산빌딩 12층 (서초동)",02-511-1581,127.0253050,37.5017470,20200325,서울,110021,서초구,서초동,06612
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz,디알피부과의원,의원,"서울특별시 강남구 도산대로 404, 퍼스트빌딩 4층 (청담동)",02-561-1675,127.0398603,37.5229272,20080904,서울,110001,강남구,청담동,06062
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDAjJDgz,디앤써피부과의원,의원,"서울특별시 영등포구 신풍로 93, 메트하임 3층 301호 (신길동)",02-834-7001,126.9166305,37.5002561,20200921,서울,110013,영등포구,신길동,07392
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ2MiQyNjE4MzIjODEjJDEjJDYjJDgz,디앤에이피부과의원,의원,"서울특별시 강남구 언주로 871, 호산병원 A동 5층 (신사동)",02-3444-1003,127.0333541,37.5285704,20101230,서울,110001,강남구,신사동,06023
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz,디앤유비뇨기과의원,의원,"서울특별시 강서구 강서로 254, 402호 (화곡동, 우장산e-편한세상상가)",02-2602-5115,126.8367425,37.5484540,20080229,서울,110003,강서구,화곡동,07691
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ4MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,디에스의원,의원,"서울특별시 강남구 압구정로 322, 2~4층 (신사동)",02-418-0330,127.0367158,37.5285572,20151116,서울,110001,강남구,신사동,06017
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,디에이성형외과의원,의원,"서울특별시 강남구 테헤란로 125, 동찬빌딩 B1~2,4~12층 (역삼동)",02-515-4600,127.0316927,37.4996098,20140725,서울,110001,강남구,역삼동,06133
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5MiQzNjE0ODEjNTEjJDEjJDYjJDgz,디에이치페이스업의원,의원,"서울특별시 강남구 강남대로 480, 5층 (논현동)",-,127.0245552,37.5052903,20180622,서울,110001,강남구,논현동,06120
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,디에이피부과의원,의원,"서울특별시 강남구 도산대로51길 27, 2층 일부, 3,4층 (신사동)",02-512-3300,127.0377859,37.5249725,20250304,서울,110001,강남구,신사동,06019
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz,디엠성형외과의원,의원,"서울특별시 강남구 압구정로 158, 진우빌딩 지하1층, 2층,3층 (신사동)",02-3445-0803,127.0269935,37.5262046,20150413,서울,110001,강남구,신사동,06030
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,디엠씨(DMC)최한규피부과의원,의원,"서울특별시 서대문구 수색로 56, 405호 (북가좌동, 성공타워1)",02-306-9888,126.9123057,37.5708721,20160328,서울,110010,서대문구,북가좌동,03709
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3MiQzNjE0ODEjNjEjJDEjJDAjJDgz,디엠씨연세의원,의원,"서울특별시 마포구 월드컵북로 361, 307호 (상암동, DMC이안상암2단지)",02-6393-0508,126.8913997,37.5771101,20080411,서울,110009,마포구,상암동,03908
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ2MiQzNjE0ODEjNzEjJDEjJDgjJDgz,디엠피부과의원,의원,"서울특별시 강남구 압구정로 158, 진우빌딩 4층 (신사동)",02-3445-0803,127.0269935,37.5262046,20200731,서울,110001,강남구,신사동,06030
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz,디오디피부과의원,의원,"서울특별시 강남구 도산대로 423, 1~3층 (청담동)",02-6203-6263,127.0421852,37.5239531,20240319,서울,110001,강남구,청담동,06016
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz,디오디피부과의원,의원,"서울특별시 용산구 한강대로 95, 2층 213,214호 (한강로2가, 래미안용산)",02-6925-0409,126.9668857,37.5290927,20180706,서울,110014,용산구,한강로2가,04378
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQxMyQzNjE4MzIjNjEjJDEjJDAjJDgz,디오레의원,의원,"서울특별시 강남구 강남대로 428, 만이빌딩 9층 (역삼동)",02-553-5533,127.0268490,37.5008145,20240827,서울,110001,강남구,역삼동,06129
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3MiQzNjE0ODEjNjEjJDEjJDgjJDgz,디오피부과의원,의원,"서울특별시 영등포구 당산로 222, 202-1호 (당산동5가, 당산디오빌)",02-3667-3875,126.9023723,37.5332737,20060210,서울,110013,영등포구,당산동5가,07214
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQwMyQyNjE0ODEjNTEjJDEjJDIjJDgz,디온의원,의원,"서울특별시 송파구 올림픽로 96, 동신빌딩 2층 202호 (잠실동)",02-6949-3310,127.0812295,37.5114713,20230405,서울,110018,송파구,잠실동,05557
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,디유성형외과의원,의원,"서울특별시 강남구 테헤란로 105, 13층 (역삼동)",02-562-0507,127.0285428,37.4986460,20250418,서울,110001,강남구,역삼동,06134
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,디의원,의원,"서울특별시 강남구 압구정로 445, 롤스로이스 오토스 7층 (청담동)",02-541-7500,127.0461066,37.5265381,20200214,서울,110001,강남구,청담동,06010
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,디캐럿의원,의원,"서울특별시 강남구 논현로 807, 2,3,4,5층 (신사동)",02-3443-7117,127.0278519,37.5208293,20240728,서울,110001,강남구,신사동,06032
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNjEjJDEjJDgjJDgz,디케이서울의원,의원,"서울특별시 강남구 강남대로 446, 한웰빌딩 8층 (역삼동)",,127.0259642,37.5024003,20251128,서울,110001,강남구,역삼동,06123
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjODEjJDEjJDIjJDgz,디케이의원,의원,"서울특별시 강남구 테헤란로 121, 4층 (역삼동, 원빌딩)",588-2325,127.0310754,37.4994210,20070813,서울,110001,강남구,역삼동,06133
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE4MzIjNjEjJDEjJDgjJDgz,디테성형외과의원,의원,"서울특별시 서초구 강남대로 483, 청호빌딩 7층 (반포동)",02-542-0888,127.0236717,37.5053360,20220124,서울,110021,서초구,반포동,06541
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz,디토셀의원,의원,"서울특별시 강남구 언주로 554, 3층 (역삼동)",02-564-7774,127.0401790,37.5074749,20251217,서울,110001,강남구,역삼동,06144
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQyIyQ3IyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,디파인피부과의원,의원,"서울특별시 강남구 언주로30길 39, 린스퀘어 4(일부)층 (도곡동)",02-6205-3468,127.0532227,37.4887614,20240912,서울,110001,강남구,도곡동,06292
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz,딜라이트피부과의원,의원,"서울특별시 서초구 강남대로 509, B동 4층 (반포동)",02-517-9991,127.0224917,37.5076446,20241017,서울,110021,서초구,반포동,06536
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNzEjJDEjJDgjJDgz,땡큐성형외과의원,의원,"서울특별시 강남구 강남대로 446, 한웰빌딩 3,6,7층 (역삼동)",,127.0259642,37.5024003,20220609,서울,110001,강남구,역삼동,06123
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,똑바로정형외과의원,의원,"서울특별시 양천구 중앙로 291, 2,3층 (신월동, 푸른숲빌딩)",2607-0001,126.8516520,37.5221488,20140519,서울,110020,양천구,신월동,08028
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDYjJDgz,뚜뚜의원,의원,"서울특별시 강남구 봉은사로24길 24, 1~2층 (역삼동)",02-501-0824,127.0323596,37.5053241,20240819,서울,110001,강남구,역삼동,06127
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ4OSQzNjE0ODEjNTEjJDEjJDIjJDgz,라더마의원,의원,"서울특별시 성북구 아리랑로 7, (동소문동6가)",02-922-7550,127.0160185,37.5933553,20131121,서울,110012,성북구,동소문동6가,02830
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz,라두스의원,의원,"서울특별시 노원구 덕릉로 663-6, 지하1,지상1,2층 (중계동)",02-6952-6332,127.0744141,37.6568930,20220325,서울,110022,노원구,중계동,01699
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDQjJDgz,라라성형외과의원,의원,"서울특별시 강남구 강남대로 470, 808타워 7층 (역삼동)",02-532-8078,127.0250552,37.5043479,20170602,서울,110001,강남구,역삼동,06123
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ5MiQzNjEyMjIjODEjJDEjJDIjJDgz,라렌의원,의원,"서울특별시 성동구 왕십리로 410, L동 208호 (하왕십리동, 센트라스)",02-2299-2733,127.0247864,37.5665507,20181207,서울,110011,성동구,하왕십리동,04701
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjODEjJDEjJDYjJDgz,라렌의원,의원,"서울특별시 마포구 월드컵북로 396, B1005,1006,1007호 (상암동, 누리꿈스퀘어)",02-305-8233,126.8898190,37.5793419,20131015,서울,110009,마포구,상암동,03925
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjE0ODEjNTEjJDEjJDIjJDgz,라르떼의원,의원,"서울특별시 강북구 도봉로 320, 3층 (번동, 제이제이타워)",02-907-3700,127.0245779,37.6365236,20160408,서울,110024,강북구,번동,01062
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ5MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,라르떼의원,의원,"서울특별시 관악구 남부순환로 1814, 5층 (봉천동)",02-884-2600,126.9516001,37.4810595,20130424,서울,110004,관악구,봉천동,08787
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4MiQyNjE0ODEjNzEjJDEjJDgjJDgz,라르떼의원,의원,"서울특별시 강서구 강서로 161, 4,5층 (화곡동)",02-2604-0100,126.8405606,37.5411287,20120517,서울,110003,강서구,화곡동,07715
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNzEjJDEjJDgjJDgz,라르떼의원,의원,"서울특별시 강남구 테헤란로 401, 8층 1호 (삼성동, 남경빌딩)",02-3288-1600,127.0491606,37.5049841,20100726,서울,110001,강남구,삼성동,06162
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,라리안청담의원,의원,"서울특별시 강남구 도산대로59길 9, 카페티 빌딩 2층 (청담동)",031-221-3335,127.0419286,37.5244694,20231109,서울,110001,강남구,청담동,06016
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ2MiQzNjE0ODEjODEjJDEjJDYjJDgz,라마르의원,의원,"서울특별시 영등포구 영등포로 208, 7층 (영등포동4가, 뉴포트빌딩)",02-2634-7585,126.9042756,37.5196845,20100524,서울,110013,영등포구,영등포동4가,07301
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,라마르의원,의원,"서울특별시 동작구 동작대로 109, 5층 (사당동, 경문빌딩)",02-537-8575,126.9816830,37.4863038,20100705,서울,110008,동작구,사당동,07008
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,라마르의원,의원,"서울특별시 관악구 관악로 203, 501호 (봉천동)",02-883-8822,126.9537917,37.4833078,20011205,서울,110004,관악구,봉천동,08745
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz,라마르의원,의원,"서울특별시 강동구 진황도로 99, 2층 (길동, 강동한신휴플러스주상복합)",471-7585,127.1374840,37.5360989,20141031,서울,110002,강동구,길동,05353
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz,라메스피부과의원,의원,"서울특별시 강남구 언주로 563, 401동 118,119,120호 (역삼동)",02-549-5052,127.0381514,37.5079319,20110506,서울,110001,강남구,역삼동,06135
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQyIyQ3IyQwMCQ0NjE0ODEjNjEjJDEjJDAjJDgz,라메종피부과의원,의원,"서울특별시 서초구 반포대로 291, 원베일리 스퀘어 542~545호 (반포동)",,126.9995048,37.5049309,20260223,서울,110021,서초구,반포동,06506
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ4OSQzNjEyMjIjNjEjJDEjJDQjJDgz,라미에르의원,의원,"서울특별시 종로구 종로 19, 르메이에르종로타운1 204,205호 (종로1가)",02-733-5775,126.9798606,37.5708345,20140311,서울,110016,종로구,종로1가,03157
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ3MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,라미체성형외과의원,의원,"서울특별시 송파구 백제고분로7길 14, 2,4층 (잠실동, 태원빌딩)",02-425-7070,127.0804735,37.5102788,20141223,서울,110018,송파구,잠실동,05561
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ5OSQyNjE0ODEjNTEjJDEjJDIjJDgz,라민의원,의원,"서울특별시 중구 무교로 19, 더익스체인지서울몰 5층 (무교동)",02-772-9770,126.9789962,37.5676236,20201204,서울,110017,중구,무교동,04520
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz,라봄성형외과의원,의원,"서울특별시 강남구 논현로 842, 압구정빌딩 신사동 1~2층 (신사동)",516-8862,127.0287459,37.5240509,20130108,서울,110001,강남구,신사동,06025
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,라비아의원,의원,"서울특별시 광진구 아차산로 220, 4층 (자양동)",464-9500,127.0676643,37.5406399,20070611,서울,110023,광진구,자양동,05072
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz,라비앙의원,의원,"서울특별시 강남구 선릉로 805, W빌딩 지하1층 일부 (신사동)",02-543-1000,127.0389980,37.5241350,20180103,서울,110001,강남구,신사동,06019
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQwMyQyNjE0ODEjNTEjJDEjJDIjJDgz,라비체의원,의원,"서울특별시 강남구 강남대로 488, 센트럴스퀘어강남 3층 (논현동)",02-6346-1234,127.0242904,37.5059100,20251201,서울,110001,강남구,논현동,06120
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ4OSQzNjE0ODEjNjEjJDEjJDgjJDgz,라셀라의원,의원,"서울특별시 강남구 도산대로57길 6, 지하1층 (청담동)",02-547-4546,127.0416311,37.5240694,20231109,서울,110001,강남구,청담동,06016
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4OSQzNjEyMjIjODEjJDEjJDYjJDgz,라셀릭의원,의원,"서울특별시 강남구 봉은사로 503, SK네트웍스 6,7층 (삼성동)",02-512-1006,127.0538141,37.5135198,20250910,서울,110001,강남구,삼성동,06086
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,라셀의원,의원,"서울특별시 서초구 방배로 103, 디엠타워 6층 (방배동)",02-523-7550,126.9961212,37.4832782,20250818,서울,110021,서초구,방배동,06683
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNDEjJDEjJDQjJDgz,라스트성형외과의원,의원,"서울특별시 강남구 도산대로 134, 14층 (논현동)",02-549-5929,127.0234091,37.5173572,20210715,서울,110001,강남구,논현동,06039
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz,라엘르의원,의원,"서울특별시 강남구 선릉로86길 15, 현대선릉 GOLD TOWER 4층 404호 (대치동)",02-3288-3756,127.0508605,37.5035315,20080513,서울,110001,강남구,대치동,06192
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNzEjJDEjJDgjJDgz,라엘르의원,의원,"서울특별시 용산구 한강대로 286-2, 2층 (남영동)",02-749-0126,126.9726323,37.5439156,20101215,서울,110014,용산구,남영동,04352
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,라온비뇨의학과의원,의원,"서울특별시 서대문구 연세로 10-1, 즐거운빌딩 11층 (창천동)",02-365-5671,126.9371419,37.5565000,20071204,서울,110010,서대문구,창천동,03779
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,라온소아청소년과의원,의원,"서울특별시 중랑구 양원역로10길 17, 제이메디컬 3층 302,303호 (망우동)",02-491-5353,127.1069038,37.6068050,20220713,서울,110019,중랑구,망우동,02057
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzQxIyQyIyQ3IyQwMCQzNjE0ODEjNjEjJDEjJDgjJDgz,라온여성의원,의원,"서울특별시 양천구 목동동로 293, 현대41타워 4층 409,410,411호 (목동)",02-2061-3575,126.8757769,37.5281774,20140826,서울,110020,양천구,목동,07997
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQyIyQ3IyQwMCQyNjE0ODEjNDEjJDEjJDQjJDgz,라온피부과의원,의원,"서울특별시 성동구 고산자로 234, 5층 5-1호 (행당동)",02-2299-7975,127.0352721,37.5605386,20240911,서울,110011,성동구,행당동,04744
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQyIyQxIyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz,라움성형외과의원,의원,"서울특별시 강남구 논현로 848, 서경대학교,12층 일부 (신사동)",02-549-7788,127.0288588,37.5245705,20090728,서울,110001,강남구,신사동,06022
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQxMyQyNjE4MzIjNTEjJDEjJDYjJDgz,라이블리성형외과의원,의원,"서울특별시 강남구 강남대로 590, 미혜빌딩 6층 (논현동)",02-540-2200,127.0204374,37.5145482,20220504,서울,110001,강남구,논현동,06043
